StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,gender,Latino,race,income,education,pid1,piddem,pidrep,pidlean,ideology,negparty_dem,negparty_rep,GID1,GID2,GID3,White1,White2,White3,White4,White5,PSIR1,PSIR2,PSIR3,PSIR4,PSID1,PSID2,PSID3,PSID4,PSII1,PSII2,PSII3,PSII4,RR1,RR2,RR3,RR4,sex1,sex2,sex3,sex4,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,SDO7,SDO8,SJ1,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,uncivil_1,PANAS_1_1,PANAS_1_2,PANAS_1_3,PANAS_1_4,PANAS_1_5,PANAS_1_6,news_1,uncivil_2,PANAS_2_1,PANAS_2_2,PANAS_2_3,PANAS_2_4,PANAS_2_5,PANAS_2_6,news_2,uncivil_3,PANAS_3_1,PANAS_3_2,PANAS_3_3,PANAS_3_4,PANAS_3_5,PANAS_3_6,news_3,uncivil_4,PANAS_4_1,PANAS_4_2,PANAS_4_3,PANAS_4_4,PANAS_4_5,PANAS_4_6,news_4,uncivil_5,PANAS_5_1,PANAS_5_2,PANAS_5_3,PANAS_5_4,PANAS_5_5,PANAS_5_6,news_5,uncivil_6,PANAS_6_1,PANAS_6_2,PANAS_6_3,PANAS_6_4,PANAS_6_5,PANAS_6_6,news_6,RESPONDENT_ID,GID,SParty_1,TParty_1,SGender_1,SRace_1,TGender_1,TRace_1,SF_1,SL_1,TF_1,TL_1,SJob_1,TJob_1,Incivility_1,Police_1,SParty_2,TParty_2,SGender_2,SRace_2,TGender_2,TRace_2,SF_2,SL_2,TF_2,TL_2,SJob_2,TJob_2,Incivility_2,Police_2,SParty_3,TParty_3,SGender_3,SRace_3,TGender_3,TRace_3,SF_3,SL_3,TF_3,TL_3,SJob_3,TJob_3,Incivility_3,Police_3,SParty_4,TParty_4,SGender_4,SRace_4,TGender_4,TRace_4,SF_4,SL_4,TF_4,TL_4,SJob_4,TJob_4,Incivility_4,Police_4,SParty_5,TParty_5,SGender_5,SRace_5,TGender_5,TRace_5,SF_5,SL_5,TF_5,TL_5,SJob_5,TJob_5,Incivility_5,Police_5,SParty_6,TParty_6,SGender_6,SRace_6,TGender_6,TRace_6,SF_6,SL_6,TF_6,TL_6,SJob_6,TJob_6,Incivility_6,Police_6
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_d7mYDT2D2R6a8Ch,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Temporibus fusce bibendum odio, montes. Nunc gravida ullamcorper? Aliquet suspendisse interdum.",2,2,1234567,2,4,2,NA,2,NA,6,71,13,2,4,1,2,1,4,4,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,3,1,2,2,4,3,4,5,3,2,3,4,2,5,4,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,1,6,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,1,1,4,5,4,6,4,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Democratic,Democratic,Female,White,Male,Black,Margaret,Becker,DeShawn,Washington,Representative,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Male,Black,Logan,Becker,Jamal,Booker,Representative,teacher,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Male,White,Jamal,Washington,Brett,McGrath,architect,Representative,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,White,Male,White,Meredith,Becker,Dustin,Meyer,Representative,software engineer,an 'idiot',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Female,Black,Keyana,Jefferson,Shanice,Banks,Representative,Representative,a 'N word',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Male,White,Neil,Becker,Matthew,Hartman,professional chef,Representative,a 'bastard',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_ebwlpp7i9fRRned,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Urna curabitur eget. Leo viverra natoque placerat eleifend aliquam quam arcu.,2,1,12345,5,1,2,NA,1,NA,3,36,77,2,3,3,1,5,5,1,1,4,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,5,2,5,5,4,5,5,2,3,2,4,2,4,4,3,4,5,4,1,5,2,6,1,6,2,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,5,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Republican,Democratic,Female,White,Male,Black,Claire,McGrath,Jayvon,Washington,Representative,judge,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,Black,Seth,Nielsen,Denisha,Jefferson,software engineer,bus driver,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Female,Black,Jake,Larsen,Latonya,Washington,judge,bus driver,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Male,Black,Stephanie,Nielsen,Denzel,Booker,professional chef,teacher,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,Black,Lakisha,Jefferson,Lakisha,Mosley,bus driver,teacher,a 'N word',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Female,Black,Susan,Becker,Denisha,Booker,Representative,nurse,a 'bitch',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_eRtuXc0BAzNN64t,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Phasellus amet porta maecenas a erat molestie ridiculus, proin sit. Dolor.",3,2,13456,2,3,1,2,NA,NA,5,59,45,NA,NA,NA,5,4,2,4,1,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,1,1,3,3,3,4,1,2,1,1,2,3,3,5,2,5,3,5,4,1,1,5,3,3,1,5,2,4,5,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,2,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Republican,Democratic,Male,Black,Female,Black,Jamal,Booker,Tanisha,Mosley,Representative,Representative,going to get 'roughed up' by the crowd,Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Female,Black,Lakisha,Jackson,Ashanti,Mosley,Representative,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Male,White,Katelyn,Hartman,Matthew,Walsh,Representative,pharmacist,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Female,White,Abigail,McGrath,Megan,Andersen,pharmacist,teacher,a 'cunt',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Male,Black,Meredith,Larsen,Latrell,Jackson,Representative,Representative,going to get punched,Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Female,White,Jill,Meyer,Molly,Walsh,judge,Representative,an 'asshole',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_0BV9ZjzOfbI2RsF,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Imperdiet maecenas velit! Sapien fringilla! Risus volutpat tempora. Vivamus tempus.,3,2,1234567,1,4,3,NA,NA,3,3,91,79,NA,NA,NA,5,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,4,3,4,3,4,5,2,1,4,5,3,2,1,3,1,1,3,5,1,4,3,5,3,4,5,5,6,6,5,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,1,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,5,1,5,5,3,2,NA,Democratic,Republican,Female,White,Male,Black,Katelyn,Andersen,Keyshawn,Banks,architect,software engineer,going to be 'dealt with',Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Female,White,Ebony,Jackson,Abigail,Hartman,Representative,nurse,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Male,Black,Kareem,Banks,Terrell,Jefferson,Representative,Representative,a 'N word',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Male,Black,Tyrone,Jefferson,Jamal,Banks,Representative,teacher,a 'bitch',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,White,Ryan,Decker,Sarah,Decker,Representative,nurse,a 'shit head',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Male,Black,Seth,McGrath,DeAndre,Booker,Representative,Representative,an 'idiot',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_9ACccDDC30Btf5X,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Dapibus curabitur vulputate pretium! Sed atque! Vulputate tempus donec. Ridiculus. Erat, faucibus posuere dolor.",1,1,24567,2,4,2,NA,2,NA,5,64,73,3,4,4,2,2,4,1,5,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,4,2,3,2,2,1,2,5,1,3,3,5,2,5,2,2,4,1,5,1,5,2,5,6,6,6,5,2,1,5,4,5,2,2,1,3,6,4,6,5,1,4,4,2,6,6,2,1,5,2,1,4,1,4,6,5,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,1,man,Democratic,Republican,Female,White,Male,Black,Sarah,Meyer,Tremayne,Jackson,architect,Representative,a 'bitch',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Male,Black,Brett,Larsen,Darnell,Jefferson,Representative,teacher,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Male,White,Zachary,Larsen,Ethan,Larsen,Representative,Representative,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,White,Female,Black,Amy,Nielsen,Tanisha,Mosley,professional chef,nurse,a 'bastard',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Male,White,Claire,McGrath,Jake,Larsen,architect,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,Black,Steven,Decker,Tyra,Washington,Representative,Representative,a 'cunt',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_8Gkrp2lproSyWqh,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Odio vivamus, vel iaculis. Vehicula sapien. Dui sapien ultricies nec. Facilisis! Lorem.",2,1,24,4,3,2,NA,1,NA,7,95,23,4,1,1,3,5,3,2,4,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,5,3,4,2,2,2,4,4,1,4,1,3,1,2,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,6,4,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,6,2,6,2,2,4,4,2,2,5,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Republican,Republican,Female,Black,Male,Black,Lakisha,Washington,Terrell,Jackson,Representative,plumber,an 'asshole',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Female,White,Darius,Washington,Hilary,Larsen,teacher,Representative,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Female,White,Molly,Meyer,Laurie,Decker,Representative,Representative,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Male,White,Megan,Walsh,Seth,Hartman,teacher,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Male,White,Jake,McGrath,Hunter,Andersen,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Female,White,D'Andre,Mosley,Claire,Nielsen,software engineer,accountant,an 'idiot',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_eD74o3XOlkeGTf7,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Ridiculus porttitor porttitor! Quam tellus at eros atque ridiculus facilisis est, ullamcorper.",3,1,234567,2,3,2,NA,2,NA,3,7,91,NA,NA,NA,5,4,2,5,5,5,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,2,1,5,3,2,3,1,1,3,1,4,5,5,3,5,2,2,5,2,3,2,2,5,4,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,5,1,2,5,4,4,2,5,2,6,6,6,2,1,NA,Democratic,Republican,Male,White,Male,White,Zachary,Hartman,Luke,Nielsen,Representative,Representative,a 'bastard',Details From Recent Townhall Meeting,Republican,Republican,Male,White,Female,Black,Matthew,Walsh,Ashanti,Jackson,judge,teacher,a 'bastard',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,Black,Denisha,Washington,Kareem,Booker,architect,Representative,a 'N word',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Female,White,Shanice,Jackson,Hilary,Meyer,Representative,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Male,White,Tamika,Jefferson,Scott,Nielsen,Representative,Representative,an 'asshole',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,Black,Female,White,Jamal,Mosley,Kristen,Meyer,pharmacist,nurse,an 'asshole',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_extvnkcE0Cl1wnX,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Aenean laoreet nonummy nonummy a rhoncus pede porta ridiculus! Ligula quis curabitur nunc purus.,1,2,67,2,5,2,NA,1,NA,7,0,89,2,4,1,5,5,2,5,1,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,5,4,3,5,5,5,5,3,4,3,1,3,1,5,2,5,2,2,1,5,6,5,4,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,2,4,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,2,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,2,man,Republican,Democratic,Male,White,Female,White,Jake,Larsen,Sarah,Decker,nurse,accountant,a 'shit head',Details From Recent Townhall Meeting,Republican,Republican,Male,White,Female,Black,Ryan,Larsen,Shanice,Jefferson,plumber,Representative,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,Black,Taniya,Booker,Taniya,Jefferson,pharmacist,nurse,a 'cunt',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Female,Black,Keyshawn,Washington,Lakisha,Booker,Representative,Representative,a 'shit head',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Male,White,Keyana,Booker,Connor,Meyer,teacher,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Male,Black,Susan,Nielsen,DeAndre,Jackson,professional chef,Representative,a 'lunatic',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_8H2DdCHOVAwuQpD,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Nibh elementum. Maecenas porta, eleifend malesuada blandit! Aenean montes odio. Sem nulla. Et! Arcu.",1,1,2346,5,2,1,1,NA,NA,3,72,73,4,3,1,2,1,2,1,2,NA,NA,NA,NA,2,1,5,5,NA,NA,NA,NA,3,4,1,2,1,2,1,5,3,1,1,4,2,3,5,4,5,4,3,5,4,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,1,6,2,4,5,5,4,6,1,4,5,1,4,2,2,1,1,6,4,2,2,man,Republican,Republican,Male,Black,Female,Black,Darius,Booker,Tanisha,Banks,teacher,plumber,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Male,Black,Matthew,Walsh,D'Andre,Jefferson,teacher,pharmacist,going to get 'roughed up' by the crowd,Details From Recent Townhall Meeting,Republican,Republican,Male,White,Female,White,Connor,Becker,Jill,McGrath,Representative,Representative,a 'shit head',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,Black,Male,Black,Jayvon,Booker,Latrell,Banks,Representative,Representative,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Male,Black,Ryan,Walsh,Latrell,Booker,Representative,Representative,a 'N word',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Female,Black,Meredith,Nielsen,Ebony,Jackson,Representative,Representative,a 'N word',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_71hgBf9Uo1qM0QZ,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"Sodales suscipit vehicula non pharetra proin elit at molestie! Viverra, tincidunt imperdiet.",3,2,345,4,1,1,1,NA,NA,4,27,67,NA,NA,NA,3,3,2,4,3,NA,NA,NA,NA,5,2,3,3,NA,NA,NA,NA,4,3,2,2,5,4,4,1,5,5,2,3,5,2,4,3,5,2,2,3,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,5,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,1,6,4,2,5,1,NA,Democratic,Democratic,Female,Black,Female,Black,Aisha,Washington,Latoya,Booker,software engineer,accountant,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Male,Black,Zachary,McGrath,Darius,Washington,Representative,bus driver,a 'lunatic',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Male,Black,Janae,Jackson,Tyrone,Mosley,judge,professional chef,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,White,Ebony,Jackson,Stephanie,Walsh,plumber,teacher,going to get punched,Details From Recent Townhall Meeting,Republican,Republican,Female,White,Male,Black,Abigail,Decker,Denzel,Jefferson,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Female,White,Claire,Decker,Claire,Meyer,nurse,nurse,a 'shit head',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_2uDZDZJCUCVkeLb,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"In arcu accusamus orci. Scelerisque! At. Magnis commodo? Enim enim, nullam maecenas. Ligula vivamus.",2,1,1235,4,5,2,NA,1,NA,1,37,28,1,4,2,5,2,3,3,1,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,3,2,5,3,5,3,1,3,3,1,2,3,3,1,4,4,2,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,6,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,5,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,woman,Democratic,Democratic,Female,Black,Male,White,Ashanti,Mosley,Steven,Larsen,Representative,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Female,Black,Brett,Larsen,Shanice,Banks,judge,plumber,a 'shit head',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Male,White,Jamal,Jackson,Luke,Nielsen,architect,professional chef,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,Black,Male,White,Ashanti,Banks,Hunter,McGrath,judge,Representative,a 'cracker',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Male,White,Rasheed,Banks,Hunter,McGrath,Representative,Representative,going to be 'dealt with',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Female,White,Jamal,Jackson,Amy,Becker,Representative,Representative,a 'cunt',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_bEs1V8VVTTBUvPf,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Atque dui rutrum elementum scelerisque curabitur dolor facilisis? Id nonummy tincidunt! Felis quam.,1,1,15,1,1,3,NA,NA,2,7,9,75,4,2,2,5,2,3,3,5,3,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,1,2,1,5,2,4,5,5,3,5,1,4,4,4,4,2,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,5,1,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,man,Republican,Republican,Female,White,Male,White,Emily,Andersen,Matthew,Hartman,accountant,accountant,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Male,Black,Sarah,McGrath,Terrell,Banks,Representative,professional chef,a 'prick',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,White,Latrell,Washington,Hilary,Larsen,Representative,Representative,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,White,Female,Black,Jake,Decker,Ebony,Washington,bus driver,nurse,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,Black,Rasheed,Jefferson,Tanisha,Washington,Representative,accountant,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Female,White,Abigail,Becker,Abigail,Meyer,Representative,judge,a 'cunt',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,1,1,10/1/2019 13:40,R_0fAnDsGGW9Q1uYZ,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Metus bibendum. Eu fringilla ultrices tincidunt dolorem tempus donec blandit. Vulputate.,2,2,1234567,1,1,3,NA,NA,3,4,25,86,4,2,1,3,2,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,3,4,1,2,2,2,5,1,4,2,5,5,1,4,4,1,1,2,4,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,1,5,5,6,5,3,5,4,2,5,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,5,4,1,6,5,5,2,6,1,5,6,5,4,2,woman,Democratic,Democratic,Male,Black,Female,White,D'Andre,Banks,Meredith,Nielsen,judge,professional chef,going to get 'hurt by someone',Details From Recent Townhall Meeting,Republican,Democratic,Male,Black,Female,White,Darius,Banks,Sarah,Hartman,Representative,Representative,a 'cunt',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Male,White,Denzel,Jefferson,Todd,Larsen,nurse,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,Black,Aisha,Mosley,Lakisha,Booker,Representative,teacher,an 'idiot',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Female,White,Darnell,Jackson,Megan,Decker,pharmacist,Representative,a 'cracker',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Male,Black,Sarah,Becker,Kareem,Banks,Representative,Representative,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_8ocoitybXoWUD0p,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Lacus vel? Montes. Euismod sed sit platea interdum ridiculus viverra velit mi.,1,2,35,2,5,2,NA,2,NA,7,8,39,1,1,1,5,3,3,5,3,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,3,4,4,5,4,1,3,2,3,1,1,1,4,1,3,3,2,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,1,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,1,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,4,1,6,4,4,1,man,Republican,Republican,Female,Black,Male,White,Tamika,Mosley,Logan,Hartman,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Democratic,Republican,Female,White,Male,White,Margaret,Becker,Brett,Meyer,Representative,Representative,a 'prick',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,Black,Male,White,DeAndre,Jefferson,Scott,Meyer,Representative,Representative,an 'asshole',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Female,Black,Neil,Decker,Ashanti,Jackson,Representative,judge,a 'cunt',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Female,Black,Lakisha,Jefferson,Denisha,Booker,accountant,Representative,a 'cunt',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Female,Black,Luke,Meyer,Tionna,Banks,nurse,Representative,a 'cunt',Details From Recent Townhall Meeting
10/1/2019 13:40,10/1/2019 13:40,2,NA,100,2,1,10/1/2019 13:40,R_2h2ReZbHc5c7nBr,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Nunc! Interdum ac et metus platea cursus? Vulputate! Euismod porttitor nonummy vel augue. Neque non.,1,1,12456,4,6,1,1,NA,NA,2,77,59,4,2,3,4,4,2,1,3,NA,NA,NA,NA,1,4,4,2,NA,NA,NA,NA,2,1,3,4,5,5,1,3,2,5,3,2,2,5,5,3,2,3,4,3,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,5,4,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,2,5,5,4,3,2,2,5,2,4,5,5,3,4,2,1,5,1,6,5,1,2,man,Democratic,Democratic,Female,White,Female,Black,Laurie,Larsen,Tanisha,Booker,teacher,Representative,a 'N word',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Female,White,Jake,Larsen,Sarah,Nielsen,architect,plumber,going to be 'dealt with',Details From Recent Townhall Meeting,Republican,Republican,Female,White,Female,Black,Molly,Decker,Taniya,Mosley,Representative,plumber,a 'cunt',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Male,Black,Rasheed,Jefferson,DeAndre,Jefferson,Representative,nurse,a 'moron',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Female,White,Megan,Becker,Megan,Nielsen,nurse,teacher,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Female,White,Ryan,Larsen,Hilary,Nielsen,pharmacist,Representative,an 'asshole',Details From Recent Townhall Meeting
